chan_int_num,lambda_ft,omega_ftsec,meanMigrationRate_ftsec,holdThr_ftsec,constProbOrient,slopeProbOrient,pPersistence,daytimeSwimProb,stdMigrationRate_ftsec,pSystem,holdProb
416,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
417,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
418,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
419,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
420,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
421,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
422,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
423,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
424,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
425,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
426,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
427,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
428,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
429,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
430,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
431,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
432,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
433,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
434,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
435,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
436,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
437,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
438,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
439,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
440,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
441,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
442,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
443,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
444,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
445,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
446,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
447,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
448,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
449,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
450,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
451,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
452,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
453,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
454,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
455,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
456,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
457,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
458,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
459,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
460,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
461,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
462,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
463,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
464,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
465,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
466,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
467,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
468,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
469,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
470,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
471,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
472,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
473,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
474,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
475,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
476,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
477,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
478,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
479,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
480,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
481,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
482,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
483,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
484,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
485,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
486,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
487,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
488,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
489,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
490,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
491,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
492,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
493,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
494,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
495,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
496,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
497,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
498,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
499,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
500,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
501,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
502,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
503,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
504,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
505,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
506,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
507,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
508,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
509,2333497.379,1.64041995,1.159241879,4.848617865,2.677999604,4.465809348,0.374281931,0.162731719,0.028954499,0.111043821,0.956642355
510,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
511,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
512,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
513,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
514,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
515,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
516,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
517,3010170.608,0,1.26632779,3.714529114,-2.52685839,7.162506063,0.321954549,0.615578793,1.392827653,0.902371629,0.727731509
518,2468832.025,1.913823275,1.631902472,2.286794855,7.54604836,5.891614513,0.808695578,0.634487165,0.513893404,0.375354781,0.796385087
519,2468832.025,1.913823275,1.631902472,2.286794855,7.54604836,5.891614513,0.808695578,0.634487165,0.513893404,0.375354781,0.796385087
520,2468832.025,1.913823275,1.631902472,2.286794855,7.54604836,5.891614513,0.808695578,0.634487165,0.513893404,0.375354781,0.796385087
521,2468832.025,1.913823275,1.631902472,2.286794855,7.54604836,5.891614513,0.808695578,0.634487165,0.513893404,0.375354781,0.796385087
801,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
802,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
803,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
804,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
805,3280839.9,4.647856525,1.044498085,3.847635177,2.087474694,0.882892922,0.861202372,0.62320299,1.463299712,0.048812564,0.654227545
806,2468832.025,0,1.07848692,3.754275511,-0.553883903,8.558385245,0.714137914,0.677406803,1.430060177,0.407944008,0.316704446
