Position,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65
-0.779,0.876382469,0.88559562,0.89623326,0.908474221,0.922479098,0.938372534,0.956227068,0.976035904,0.997689776,1.020942087,1.045375743,1.070380032,1.095114168,1.118495645,1.139192193,1.155645381,1.165685298,1.165613284,1.165072536,1.164550853,1.164047036,1.163559993,1.163088725,1.16263232,1.162189936,1.161760804,1.16134421,1.160939497,1.160546058,1.160163327,1.15979078,1.15942793,1.159074322,1.158729532,1.158393164,1.158064847,1.157744233,1.157430995,1.157124827,1.15682544,1.156532564,1.156245941,1.15596533,1.155690504,1.155421245,1.155157349,1.154898624,1.154644884,1.154395957,1.154151675,1.153911883,1.153676429,1.153445171,1.153217974,1.152994708,1.152775249,1.152559479,1.152347286,1.15213856,1.1519332,1.151731107,1.151532185,1.151336344,1.151143497,1.150958036
-0.777,0.877882393,0.887164697,0.897872765,0.910182,0.924248577,0.940191679,0.958077383,0.977891568,0.999517075,1.022699305,1.047013712,1.071843719,1.096345277,1.119436617,1.139791657,1.155865075,1.165532001,1.165436524,1.164896356,1.164375234,1.163871958,1.163385437,1.162914676,1.16245876,1.162016852,1.16158818,1.161172033,1.160767756,1.160374739,1.159992418,1.159620272,1.159257811,1.158904583,1.158560164,1.158224157,1.157896192,1.157575922,1.15726302,1.156957181,1.156658116,1.156365554,1.156079239,1.15579893,1.155524398,1.155255429,1.154991817,1.154733369,1.154479902,1.154231242,1.153987222,1.153747687,1.153512486,1.153281477,1.153054524,1.152831498,1.152612274,1.152396736,1.15218477,1.151976269,1.15177113,1.151569253,1.151370545,1.151174914,1.150982274,1.150797016
-0.775,0.879375428,0.888726497,0.899504376,0.911881018,0.926008171,0.941999572,0.959914884,0.979732729,1.001328175,1.024438777,1.048632732,1.073287832,1.097557005,1.120359457,1.140375484,1.156072961,1.165371668,1.16525309,1.164713525,1.164192984,1.163690269,1.163204292,1.162734055,1.162278648,1.161837233,1.161409039,1.160993357,1.16058953,1.160196951,1.159815058,1.159443326,1.15908127,1.158728436,1.158384401,1.158048769,1.15772117,1.157401257,1.157088704,1.156783206,1.156484475,1.156192239,1.155906244,1.155626247,1.155352022,1.155083352,1.154820034,1.154561875,1.154308691,1.154060308,1.153816561,1.153577293,1.153342354,1.153111603,1.152884903,1.152662125,1.152443147,1.152227849,1.152016119,1.151807851,1.15160294,1.151401289,1.151202802,1.15100739,1.150814965,1.150629917
-0.773,0.88086171,0.89028115,0.901128216,0.913571393,0.927758,0.943796342,0.961739709,0.981559545,1.003123259,1.026160713,1.050233046,1.074712639,1.098749642,1.12126446,1.140943951,1.156269223,1.16520446,1.165063137,1.164524196,1.164004257,1.163502124,1.163016708,1.162547016,1.162092135,1.16165123,1.161223532,1.16080833,1.16040497,1.160012846,1.159631394,1.159260092,1.158898455,1.158546029,1.158202391,1.157867148,1.157539927,1.157220385,1.156908193,1.156603049,1.156304663,1.156012765,1.1557271,1.155447428,1.155173519,1.154905161,1.154642147,1.154384286,1.154131395,1.153883299,1.153639834,1.153400843,1.153166176,1.152935691,1.152709254,1.152486734,1.152268008,1.152052959,1.151841475,1.151633447,1.151428773,1.151227355,1.151029098,1.150833911,1.150641709,1.15045688
-0.771,0.882341372,0.89182878,0.902744404,0.915253243,0.929498182,0.945582112,0.963551994,0.983372169,1.004902502,1.027865318,1.051814887,1.076118403,1.099923469,1.122151914,1.14149733,1.15645414,1.165030535,1.164866815,1.164328519,1.163809202,1.16330767,1.162822835,1.162353705,1.161899368,1.161458991,1.161031804,1.1606171,1.160214223,1.159822567,1.159441572,1.159070714,1.15870951,1.158357506,1.158014279,1.157679437,1.157352608,1.157033448,1.15672163,1.156416851,1.156118822,1.155827273,1.15554195,1.155262612,1.154989032,1.154720994,1.154458295,1.154200743,1.153948154,1.153700355,1.153457182,1.153218476,1.15298409,1.152753882,1.152527715,1.152305461,1.152086997,1.151872206,1.151660974,1.151453196,1.151248767,1.15104759,1.15084957,1.150654617,1.150462645,1.150278041
-0.769,0.883814543,0.893369508,0.904353056,0.916926679,0.93122883,0.947357001,0.965351869,0.985170751,1.006666079,1.029552793,1.053378486,1.07750538,1.101078762,1.123022099,1.142035885,1.156627934,1.164850043,1.164664271,1.16412664,1.163607965,1.163107052,1.162622817,1.162154266,1.161700492,1.161260659,1.160834,1.160419808,1.160017429,1.159626258,1.159245733,1.158875334,1.158514576,1.158163007,1.157820205,1.157485776,1.157159352,1.156840586,1.156529153,1.156224751,1.15592709,1.155635902,1.155350932,1.155071939,1.154798697,1.15453099,1.154268616,1.154011382,1.153759106,1.153511613,1.15326874,1.15303033,1.152796233,1.152566309,1.152340422,1.152118443,1.151900249,1.151685723,1.151474753,1.151267231,1.151063055,1.150862126,1.150664351,1.150469639,1.150277904,1.150093533
-0.767,0.885281346,0.894903451,0.905954282,0.918591811,0.932950055,0.949121126,0.967139464,0.986955436,1.008414158,1.031223335,1.054924068,1.078873822,1.102215791,1.12387529,1.142559874,1.156790821,1.164663132,1.164455646,1.163918701,1.163400687,1.162900413,1.162416795,1.161948841,1.161495645,1.161056373,1.160630258,1.160216594,1.159814728,1.159424055,1.159044016,1.158674089,1.158313791,1.15796267,1.157620305,1.157286302,1.156960294,1.156641934,1.156330899,1.156026884,1.155729603,1.155438786,1.155154179,1.154875542,1.154602648,1.154335283,1.154073243,1.153816337,1.153564382,1.153317205,1.153074642,1.152836535,1.152602737,1.152373106,1.152147507,1.151925811,1.151707895,1.151493643,1.151282941,1.151075684,1.150871768,1.150671096,1.150473573,1.150279109,1.150087618,1.149903487
-0.765,0.886741902,0.896430723,0.90754819,0.920248744,0.934661962,0.9508746,0.968914902,0.988726366,1.010146904,1.032877134,1.056451853,1.080223975,1.103334819,1.124711755,1.143069551,1.15694301,1.164469948,1.16424108,1.163704839,1.163187505,1.162687888,1.162204905,1.161737566,1.161284965,1.160846269,1.160420713,1.160007592,1.159606254,1.159216094,1.158836553,1.158467112,1.158107287,1.157756627,1.157414711,1.157081147,1.156755567,1.156437625,1.156126998,1.155823382,1.155526491,1.155236056,1.154951823,1.154673552,1.154401016,1.154134002,1.153872306,1.153615737,1.153364113,1.15311726,1.152875015,1.152637221,1.15240373,1.152174401,1.151949098,1.151727693,1.151510063,1.151296092,1.151085667,1.150878682,1.150675033,1.150474624,1.150277361,1.150083152,1.149891913,1.149708028
-0.763,0.888196328,0.897951432,0.909134885,0.921897579,0.936364655,0.952617531,0.970678306,0.990483681,1.011864478,1.034514379,1.057962056,1.081556078,1.104436104,1.125531754,1.14356516,1.157084708,1.164270631,1.164020707,1.16348519,1.162968555,1.162469612,1.161987281,1.161520573,1.161068582,1.160630479,1.160205498,1.159792935,1.159392138,1.159002505,1.158623477,1.158254534,1.157895195,1.157545008,1.157203554,1.15687044,1.156545299,1.156227787,1.155917579,1.155614373,1.155317883,1.15502784,1.154743991,1.154466095,1.154193927,1.153927273,1.153665931,1.153409709,1.153158424,1.152911905,1.152669987,1.152432514,1.152199338,1.151970318,1.151745319,1.151524213,1.151306877,1.151093195,1.150883054,1.150676348,1.150472975,1.150272836,1.150075839,1.149881893,1.149690912,1.149507279
-0.761,0.889644737,0.899465685,0.910714467,0.923538415,0.938058235,0.954350028,0.972429792,0.992227516,1.013567039,1.036135254,1.059454887,1.082870367,1.105519899,1.126335545,1.144046943,1.157216113,1.164065317,1.163794659,1.163259885,1.162743966,1.162245715,1.161764053,1.161297992,1.160846628,1.160409132,1.159984741,1.15957275,1.159172508,1.158783415,1.158404913,1.158036482,1.157677641,1.15732794,1.156986959,1.156654307,1.156329617,1.156012545,1.155702768,1.155399982,1.155103903,1.154814263,1.154530806,1.154253296,1.153981506,1.153715222,1.153454242,1.153198375,1.152947438,1.152701261,1.152459678,1.152222535,1.151989682,1.15176098,1.151536293,1.151315493,1.151098459,1.150885073,1.150675223,1.150468804,1.150265713,1.150065852,1.149869128,1.14967545,1.149484734,1.149301362
