"","TagID","FL_mm"
"1749",5445.26,300
"1750",5494.26,279
"1751",5886.26,290
"1752",5935.26,303
"1753",6278.26,302
"1754",6327.26,261
"1755",6670.26,250
"1756",6719.26,250
"1757",7062.26,306
"1758",7111.26,295
"1759",7993.26,232
"1760",8385.26,291
"1761",8630.26,282
"1762",9022.26,271
"1763",9414.26,295
"1764",9561.26,290
"1765",9757.26,298
"1766",10002.26,215
"1767",10198.26,283
"1768",10394.26,264
"1769",10541.26,270
"1770",10786.26,295
"1801",5347.26,285
"1802",5788.26,260
"1803",6180.26,300
"1804",7307.26,258
"1805",9316.26,280
"1806",9659.26,300
"1807",9708.26,276
"1808",10051.26,305
"1809",10443.26,275
"1810",10492.26,302
"1811",10835.26,274
"1812",10884.26,276
"1813",8042.26,245
"1814",8434.26,251
"1815",5298.26,230
"1816",5739.26,271
"1817",6131.26,235
"1818",6523.26,278
"1819",6572.26,275
"1820",6964.26,270
"1821",7258.26,268
"1822",7356.26,260
"1823",7650.26,277
"1824",7699.26,280
"1825",7797.26,289
"1826",8091.26,274
"1827",8189.26,291
"1828",8483.26,316
"1829",8532.26,274
"1830",8826.26,325
"1831",8924.26,276
"1832",9218.26,262
"1833",9267.26,269
"1834",9365.26,270
"1835",9610.26,263
"1836",10100.26,308
"1867",5200.26,270
"1868",5249.26,310
"1869",5641.26,302
"1870",5690.26,290
"1871",6033.26,318
"1872",6082.26,286
"1873",6425.26,275
"1874",6474.26,282
"1875",6817.26,298
"1876",6866.26,293
"1877",6915.26,252
"1878",7209.26,302
"1879",7748.26,311
"1880",8140.26,271
"1881",8581.26,302
"1882",8875.26,313
"1883",8973.26,272
"1884",9806.26,290
"1885",10149.26,252
"1886",10247.26,285
"1887",10590.26,285
"1888",10639.26,287
"1889",10933.26,291
"1890",10982.26,292
"1921",5620.26,270
"1922",6012.26,255
"1923",6257.26,250
"1924",6649.26,316
"1925",7874.26,327
"1926",8266.26,290
"1927",9442.26,295
"1928",9834.26,285
"1929",10324.26,278
"1930",10716.26,299
"1931",5179.26,286
"1932",5865.26,296
"1933",7090.26,296
"1934",9050.26,304
"1935",9883.26,267
"1936",5032.26,290
"1937",6404.26,338
"1938",7433.26,302
"1939",7482.26,242
"1940",7531.26,310
"1941",7580.26,292
"1942",7923.26,309
"1943",7972.26,245
"1944",8315.26,310
"1945",8364.26,295
"1946",8707.26,322
"1947",5473.26,265
"1948",6796.26,298
"1949",7041.26,289
"1950",7188.26,276
"1951",7825.26,265
"1952",8217.26,284
"1953",9099.26,310
"1954",9491.26,295
"1955",10275.26,274
"1956",10667.26,255
"1987",5963.26,248
"1988",6355.26,310
"1989",6747.26,274
"1990",8609.26,293
"1991",8756.26,295
"1992",9001.26,308
"1993",9148.26,258
"1994",9393.26,259
"1995",9540.26,268
"1996",9932.26,289
"1997",10373.26,265
"1998",10765.26,321
"1999",5081.26,296
"2000",5130.26,283
"2001",5522.26,306
"2002",5571.26,301
"2003",5914.26,297
"2004",6306.26,262
"2005",6698.26,304
"2006",7139.26,277
"2007",8658.26,286
"2008",9785.26,313
"2009",10226.26,269
"2010",10618.26,256
"2041",5228.26,290
"2042",6110.26,252
"2043",7335.26,254
"2044",7727.26,302
"2045",9344.26,284
"2046",5669.26,285
"2047",6061.26,270
"2048",6502.26,280
"2049",6894.26,321
"2050",8119.26,267
"2051",8511.26,290
"2052",9736.26,325
"2053",10177.26,295
"2054",10520.26,281
"2055",10912.26,294
"2056",5277.26,261
"2057",5718.26,262
"2058",6453.26,296
"2059",6845.26,270
"2060",7237.26,284
"2061",7286.26,286
"2062",7384.26,281
"2063",7629.26,265
"2064",7678.26,305
"2065",7776.26,285
"2066",8021.26,285
"2067",8168.26,267
"2068",8413.26,285
"2069",8560.26,280
"2070",8854.26,253
"2071",9295.26,335
"2072",9687.26,277
"2073",10128.26,246
"2074",10569.26,256
"2075",10863.26,310
"2076",10961.26,282
"2107",5767.26,293
"2108",5816.26,256
"2109",6208.26,262
"2110",6551.26,318
"2111",6943.26,266
"2112",6992.26,236
"2113",8462.26,286
"2114",8903.26,320
"2115",8952.26,316
"2116",9197.26,325
"2117",9246.26,287
"2118",9589.26,318
"2119",10030.26,300
"2120",10422.26,290
"2121",10471.26,259
"2122",10814.26,265
"2123",5375.26,276
"2124",5424.26,256
"2125",6159.26,288
"2126",6600.26,310
"2127",8070.26,228
"2128",8805.26,310
"2129",9638.26,258
"2130",9981.26,257
"2191",6236.26,280
"2192",6334.26,286
"2193",6726.26,305
"2194",7167.26,310
"2195",7461.26,293
"2196",7853.26,286
"2197",8343.26,301
"2198",9029.26,280
"2199",9470.26,270
"2200",10303.26,305
"2201",10352.26,256
"2202",10744.26,325
"2203",5158.26,315
"2204",5550.26,243
"2205",5942.26,308
"2206",6628.26,300
"2207",7069.26,326
"2208",7118.26,237
"2209",7412.26,308
"2210",7559.26,306
"2211",7951.26,220
"2212",8000.26,270
"2213",8245.26,276
"2214",8392.26,284
"2215",8637.26,290
"2216",8735.26,283
"2217",9078.26,275
"2218",9127.26,289
"2219",9519.26,291
"2220",9568.26,221
"2221",9862.26,285
"2222",9911.26,300
"2223",9960.26,291
"2224",10254.26,348
"2225",10646.26,273
"2226",10695.26,292
"2257",5011.26,298
"2258",5060.26,292
"2259",5109.26,279
"2260",5403.26,323
"2261",5501.26,302
"2262",5795.26,302
"2263",5844.26,290
"2264",5893.26,333
"2265",6187.26,310
"2266",6285.26,281
"2267",6579.26,295
"2268",6677.26,300
"2269",7020.26,267
"2270",7657.26,258
"2271",7902.26,300
"2272",8294.26,311
"2273",8784.26,290
"2274",9176.26,263
"2275",9617.26,284
"2276",10009.26,308
"2277",10401.26,276
"2278",10793.26,280
"2279",5452.26,310
"2280",8686.26,306
"2311",5256.26,291
"2312",5354.26,268
"2313",6481.26,310
"2314",7216.26,252
"2315",7363.26,336
"2316",7608.26,300
"2317",7755.26,318
"2318",7804.26,333
"2319",8147.26,272
"2320",8196.26,322
"2321",8539.26,292
"2322",8588.26,281
"2323",8882.26,282
"2324",9421.26,302
"2325",9715.26,305
"2326",10058.26,307
"2327",5648.26,263
"2328",5697.26,309
"2329",6089.26,262
"2330",6922.26,310
"2331",7314.26,320
"2332",8049.26,292
"2333",8441.26,285
"2334",8490.26,284
"2335",8980.26,236
"2336",9225.26,275
"2337",9274.26,270
"2338",9666.26,296
"2339",9813.26,277
"2340",10107.26,255
"2341",10205.26,292
"2342",10450.26,271
"2343",10499.26,310
"2344",10597.26,312
"2345",10842.26,280
"2346",10891.26,275
"2377",5207.26,286
"2378",5305.26,223
"2379",5599.26,295
"2380",5991.26,307
"2381",6040.26,299
"2382",6138.26,276
"2383",6383.26,290
"2384",6432.26,256
"2385",6530.26,281
"2386",6775.26,281
"2387",6873.26,273
"2388",6971.26,292
"2389",7265.26,303
"2390",7510.26,300
"2391",8098.26,301
"2392",8833.26,319
"2393",8931.26,270
"2394",9372.26,295
"2395",9764.26,352
"2396",10156.26,305
"2397",10548.26,286
"2398",10940.26,270
"2399",5746.26,271
"2400",10989.26,298
"2401",6313.26,310
"2402",6705.26,310
"2403",7097.26,290
"2404",7440.26,262
"2405",7489.26,300
"2406",7538.26,297
"2407",7587.26,319
"2408",7832.26,253
"2409",7881.26,323
"2410",7930.26,269
"2411",7979.26,330
"2412",8224.26,149
"2413",8273.26,260
"2414",8322.26,265
"2415",8371.26,351
"2416",8616.26,310
"2417",8714.26,334
"2418",9547.26,251
"2419",9890.26,293
"2420",9939.26,280
"2421",10184.26,300
"2422",10576.26,272
"2423",10674.26,273
"2424",10723.26,284
"2425",9155.26,279
"2426",9400.26,279
"2427",9498.26,289
"2428",9792.26,286
"2429",10282.26,307
"2430",10331.26,334
"2431",5088.26,285
"2432",5186.26,291
"2433",5529.26,309
"2434",5921.26,285
"2435",9008.26,286
"2436",9106.26,268
"2467",5039.26,310
"2468",5137.26,313
"2469",5480.26,287
"2470",5578.26,225
"2471",5627.26,300
"2472",5872.26,311
"2473",5970.26,298
"2474",6019.26,305
"2475",6264.26,256
"2476",6362.26,279
"2477",6411.26,340
"2478",6656.26,296
"2479",6754.26,281
"2480",6803.26,279
"2481",7048.26,285
"2482",7146.26,325
"2483",7195.26,278
"2484",8665.26,332
"2485",8763.26,296
"2486",9057.26,283
"2487",9449.26,283
"2488",9841.26,315
"2489",10233.26,272
"2490",10625.26,288
"2518",5333.26,295
"2519",5431.26,288
"2520",5774.26,238
"2521",6166.26,312
"2522",6558.26,287
"2523",6950.26,306
"2524",7293.26,281
"2525",7342.26,296
"2526",7391.26,307
"2527",7636.26,310
"2528",7685.26,293
"2529",7734.26,319
"2530",7783.26,271
"2531",8028.26,266
"2532",8077.26,246
"2533",8126.26,225
"2534",8175.26,302
"2535",8420.26,300
"2536",8518.26,293
"2537",8812.26,317
"2538",8861.26,298
"2539",9204.26,300
"2540",9253.26,320
"2541",9351.26,396
"2542",9596.26,272
"2543",9645.26,272
"2544",9743.26,281
"2545",9988.26,331
"2546",10037.26,298
"2547",10135.26,349
"2548",10380.26,323
"2549",10429.26,316
"2550",10527.26,296
"2551",10772.26,287
"2552",10821.26,292
"2553",10919.26,286
"2584",5823.26,278
"2585",6215.26,291
"2586",6509.26,275
"2587",6607.26,253
"2588",6901.26,300
"2589",6999.26,320
"2590",8469.26,306
"2591",8567.26,279
"2592",8910.26,315
"2593",8959.26,302
"2594",9302.26,283
"2595",9694.26,334
"2596",5235.26,282
"2597",5284.26,276
"2598",5725.26,310
"2599",6068.26,299
"2600",6117.26,270
"2601",10086.26,312
"2602",5676.26,220
"2603",6460.26,305
"2604",6852.26,303
"2605",7244.26,291
"2606",10478.26,294
"2607",10870.26,307
"2670",5018.26,265
"2671",5410.26,294
"2672",5459.26,305
"2673",5851.26,236
"2674",5900.26,296
"2675",6243.26,302
"2676",6635.26,310
"2677",7027.26,285
"2678",7076.26,325
"2679",7174.26,297
"2680",7419.26,295
"2681",7468.26,302
"2682",7517.26,262
"2683",7811.26,315
"2684",7860.26,296
"2685",7909.26,284
"2686",8203.26,265
"2687",8252.26,260
"2688",8301.26,300
"2689",8644.26,297
"2690",8693.26,297
"2691",9085.26,311
"2692",9134.26,291
"2693",9183.26,279
"2694",9477.26,295
"2695",9526.26,283
"2696",9575.26,325
"2697",9869.26,312
"2698",9918.26,289
"2699",9967.26,326
"2700",10261.26,316
"2701",10310.26,292
"2702",10359.26,329
"2703",10702.26,234
"2704",10751.26,293
"2705",10800.26,298
"2736",5067.26,312
"2737",5116.26,288
"2738",5165.26,310
"2739",5508.26,289
"2740",5606.26,326
"2741",5949.26,316
"2742",5998.26,267
"2743",6292.26,251
"2744",6341.26,317
"2745",6390.26,290
"2746",6684.26,291
"2747",6733.26,287
"2748",6782.26,297
"2749",7125.26,284
"2750",7566.26,284
"2751",7958.26,292
"2752",8350.26,312
"2753",8595.26,290
"2754",8742.26,307
"2755",9036.26,278
"2756",9428.26,305
"2757",9820.26,285
"2758",10212.26,318
"2759",10653.26,245
"2790",5312.26,283
"2791",5753.26,260
"2792",6145.26,283
"2793",6537.26,297
"2794",6929.26,282
"2795",7223.26,269
"2796",7321.26,285
"2797",7615.26,306
"2798",7664.26,288
"2799",7713.26,285
"2800",7762.26,304
"2801",8007.26,261
"2802",8105.26,315
"2803",8154.26,280
"2804",8399.26,298
"2805",8497.26,285
"2806",8546.26,292
"2807",8889.26,280
"2808",8987.26,287
"2809",9232.26,295
"2810",9281.26,315
"2811",9379.26,283
"2812",9624.26,286
"2813",9673.26,266
"2814",9771.26,281
"2815",10016.26,331
"2816",10065.26,285
"2817",10163.26,299
"2818",10457.26,307
"2819",10506.26,246
"2820",10604.26,312
"2821",10849.26,300
"2822",10898.26,297
"2823",10996.26,275
"2824",8056.26,237
"2825",8448.26,336
"2856",5263.26,264
"2857",5704.26,276
"2858",6439.26,318
"2859",6586.26,272
"2860",6831.26,286
"2861",6978.26,291
"2862",7272.26,291
"2863",7370.26,269
"2864",8840.26,321
"2865",8938.26,345
"2866",9330.26,300
"2867",9722.26,315
"2868",5214.26,301
"2869",5361.26,332
"2870",5802.26,287
"2871",6096.26,287
"2872",6194.26,271
"2873",6488.26,312
"2874",6880.26,310
"2875",10114.26,283
"2876",5655.26,270
"2877",6047.26,269
"2878",10555.26,288
"2879",10947.26,310
"3390",5438.26,275
"3391",5830.26,235
"3392",9162.26,260
"3393",9505.26,290
"3394",9554.26,276
"3395",9897.26,280
"3396",10289.26,303
"3397",10681.26,280
"3398",5046.26,255
"3399",8770.26,261
"3400",9064.26,280
"3401",9113.26,270
"3402",5193.26,298
"3403",6222.26,285
"3404",6614.26,310
"3405",7055.26,280
"3406",7202.26,309
"3407",7888.26,277
"3408",8329.26,240
"3409",9456.26,292
"3410",9848.26,315
"3411",10338.26,267
"3412",10387.26,280
"3413",10730.26,279
"3414",5144.26,266
"3415",7153.26,256
"3416",7447.26,275
"3417",7496.26,255
"3418",7545.26,325
"3419",7839.26,280
"3420",8231.26,280
"3421",8280.26,267
"3422",8378.26,290
"3423",8672.26,273
"3424",9946.26,290
"3425",10779.26,278
"3456",5095.26,290
"3457",5536.26,288
"3458",5879.26,272
"3459",6761.26,275
"3460",7104.26,308
"3461",7594.26,273
"3462",7937.26,259
"3463",7986.26,292
"3464",8623.26,268
"3465",8721.26,276
"3466",9015.26,276
"3467",9407.26,275
"3468",6271.26,284
"3469",6663.26,275
"3470",5487.26,303
"3471",5585.26,295
"3472",5928.26,253
"3473",5977.26,280
"3474",6320.26,289
"3475",6369.26,301
"3476",6712.26,287
"3477",9799.26,300
"3478",10191.26,280
"3479",10632.26,295
"3510",5242.26,258
"3511",5340.26,281
"3512",5634.26,335
"3513",5683.26,311
"3514",5732.26,303
"3515",6026.26,273
"3516",6124.26,290
"3517",6418.26,321
"3518",6516.26,296
"3519",6810.26,294
"3520",7251.26,291
"3521",7398.26,275
"3522",7643.26,297
"3523",7741.26,309
"3524",7790.26,274
"3525",8035.26,276
"3526",8084.26,270
"3527",8133.26,179
"3528",8182.26,289
"3529",8427.26,279
"3530",8476.26,285
"3531",8574.26,287
"3532",8819.26,277
"3533",8868.26,296
"3534",9211.26,292
"3535",9260.26,272
"3536",9358.26,236
"3537",9603.26,280
"3538",9652.26,296
"3539",9750.26,276
"3540",10044.26,268
"3541",10142.26,260
"3542",10485.26,296
"3543",10583.26,257
"3544",10877.26,287
"3545",10975.26,297
"3576",5291.26,306
"3577",5389.26,261
"3578",5781.26,273
"3579",6075.26,281
"3580",6173.26,266
"3581",6467.26,249
"3582",6565.26,277
"3583",6859.26,217
"3584",6957.26,264
"3585",7006.26,259
"3586",7300.26,275
"3587",7349.26,280
"3588",7692.26,270
"3589",8525.26,284
"3590",8917.26,263
"3591",8966.26,284
"3592",9309.26,370
"3593",9701.26,290
"3594",9995.26,267
"3595",10093.26,294
"3596",10436.26,255
"3597",10534.26,270
"3598",10828.26,285
"3599",10926.26,280
"3600",5223.29,299
"3601",5615.29,258
"3602",6350.29,295
"3603",6742.29,270
"3604",7134.29,240
"3605",7477.29,315
"3606",8751.29,287
"3607",8996.29,279
"3608",9045.29,282
"3609",9388.29,277
"3610",9437.29,311
"3611",9829.29,269
"3612",5174.29,236
"3613",6007.29,273
"3614",6252.29,268
"3615",9878.29,280
"3616",5566.29,295
"3617",5958.29,258
"3618",6399.29,265
"3619",6791.29,311
"3620",7036.29,317
"3621",10270.29,258
"3622",10613.29,295
"3623",10662.29,257
"3624",7085.29,283
"3625",7428.29,274
"3626",7526.29,355
"3627",7575.29,265
"3628",7820.29,218
"3629",7869.29,307
"3630",7918.29,270
"3631",7967.29,255
"3632",8261.29,295
"3633",8310.29,261
"3634",8359.29,316
"3635",10221.29,286
"3666",5909.29,256
"3667",6301.29,265
"3668",6644.29,290
"3669",7183.29,289
"3670",8212.29,270
"3671",8604.29,213
"3672",8653.29,279
"3673",8702.29,290
"3674",9094.29,278
"3675",9143.29,266
"3676",9535.29,294
"3677",9584.29,297
"3678",5027.29,240
"3679",5076.29,286
"3680",5468.29,285
"3681",5517.29,281
"3682",5860.29,300
"3683",6693.29,308
"3684",9927.29,273
"3685",9976.29,290
"3686",10319.29,308
"3687",10368.29,302
"3688",10711.29,287
"3689",10760.29,262
"3720",5419.29,285
"3721",5811.29,325
"3722",6203.29,278
"3723",6595.29,272
"3724",6889.29,274
"3725",6987.29,308
"3726",7281.29,275
"3727",7330.29,302
"3728",7379.29,275
"3729",8016.29,253
"3730",9192.29,266
"3731",9290.29,277
"3732",9633.29,310
"3733",9682.29,280
"3734",9731.29,267
"3735",10025.29,307
"3736",10074.29,302
"3737",10123.29,275
"3738",10417.29,300
"3739",10466.29,253
"3740",10515.29,280
"3741",10809.29,235
"3742",10858.29,280
"3743",10907.29,307
"3744",7624.29,285
"3745",8800.29,292
"3746",7232.29,260
"3747",7673.29,325
"3748",7722.29,301
"3749",7771.29,273
"3750",8065.29,279
"3751",8114.29,302
"3752",8163.29,287
"3753",8506.29,345
"3754",8555.29,272
"3755",9241.29,270
"3786",5272.29,303
"3787",5321.29,288
"3788",5370.29,288
"3789",5664.29,281
"3790",5713.29,285
"3791",5762.29,289
"3792",6056.29,285
"3793",6105.29,257
"3794",6154.29,214
"3795",6448.29,271
"3796",6497.29,305
"3797",6546.29,289
"3798",6840.29,273
"3799",6938.29,239
"3800",8408.29,296
"3801",8457.29,295
"3802",8849.29,305
"3803",8898.29,296
"3804",8947.29,303
"3805",9339.29,328
"3806",9780.29,315
"3807",10172.29,300
"3808",10564.29,323
"3809",10956.29,180
"3870",5447.29,354
"3871",5888.29,280
"3872",5055.29,191
"3873",6280.29,277
"3874",6672.29,317
"3875",6721.29,268
"3876",7015.29,306
"3877",7064.29,278
"3878",7113.29,237
"3879",8779.29,290
"3880",9024.29,319
"3881",9171.29,267
"3882",9416.29,286
"3883",9514.29,307
"3884",9563.29,291
"3885",9808.29,310
"3886",9955.29,324
"3887",10004.29,295
"3888",10249.29,290
"3889",10347.29,326
"3890",10396.29,257
"3891",10641.29,270
"3892",10739.29,291
"3893",10788.29,203
"3894",7407.29,300
"3895",7456.29,312
"3896",7505.29,270
"3897",7603.29,275
"3898",7946.29,312
"3899",9122.29,265
"3900",7848.29,243
"3901",7897.29,296
"3902",7995.29,281
"3903",8240.29,286
"3904",8289.29,263
"3905",8387.29,262
"3936",5153.29,268
"3937",5545.29,154
"3938",6231.29,284
"3939",6329.29,284
"3940",6623.29,283
"3941",7162.29,286
"3942",8338.29,281
"3943",8632.29,302
"3944",8681.29,305
"3945",8730.29,307
"3946",9073.29,297
"3947",9465.29,307
"3948",9857.29,295
